order_id,customer_id,order_date,product_id,category,region,supplier_id,quantity,unit_price,discount,refund,status,net_revenue
ORD-16481,CUST-6376,2026-07-17 20:00:00,PROD-271,Industrial,West,Supplier D,3,1670.1,161.74,0.0,completed,4848.56
ORD-16482,CUST-1150,2026-07-17 15:00:00,PROD-164,HomeGoods,South,Supplier C,2,2848.64,169.76,0.0,completed,5527.52
ORD-16483,CUST-1571,2026-07-17 13:00:00,PROD-280,Electronics,East,Supplier A,3,4885.73,1199.46,0.0,completed,13457.73
ORD-16484,CUST-2436,2026-07-17 09:00:00,PROD-858,Apparel,North,Supplier C,3,4623.84,296.62,0.0,completed,13574.9
ORD-16485,CUST-4572,2026-07-17 11:00:00,PROD-713,Electronics,South,Supplier C,3,4459.23,727.99,0.0,completed,12649.7
ORD-16486,CUST-9995,2026-07-17 15:00:00,PROD-234,Apparel,South,Supplier C,2,1756.08,320.75,0.0,completed,3191.41
ORD-16487,CUST-1290,2026-07-17 17:00:00,PROD-982,Apparel,East,Supplier C,4,3364.97,91.68,0.0,completed,13368.2
ORD-16488,CUST-3637,2026-07-17 20:00:00,PROD-601,Industrial,South,Supplier D,2,1230.65,84.4,0.0,completed,2376.9
ORD-16489,CUST-9187,2026-07-17 13:00:00,PROD-332,HomeGoods,West,Supplier A,3,4525.96,1280.58,0.0,completed,12297.3
ORD-16490,CUST-5604,2026-07-17 18:00:00,PROD-721,Electronics,West,Supplier A,4,4811.7,1217.1,0.0,completed,18029.7
ORD-16491,CUST-1612,2026-07-17 19:00:00,PROD-827,Industrial,East,Supplier A,3,2033.12,331.39,0.0,completed,5767.97
ORD-16492,CUST-4375,2026-07-17 12:00:00,PROD-296,Industrial,South,Supplier B,1,2111.0,88.93,0.0,completed,2022.07
ORD-16493,CUST-1944,2026-07-17 09:00:00,PROD-206,Apparel,East,Supplier B,2,3508.11,565.08,0.0,completed,6451.14
ORD-16494,CUST-9390,2026-07-17 18:00:00,PROD-378,HomeGoods,North,Supplier B,3,2370.37,352.26,0.0,completed,6758.85
ORD-16495,CUST-9797,2026-07-17 15:00:00,PROD-389,Apparel,North,Supplier A,4,4254.1,299.93,0.0,completed,16716.47
ORD-16496,CUST-3293,2026-07-17 10:00:00,PROD-674,Industrial,East,Supplier C,1,3077.02,145.36,0.0,completed,2931.66
ORD-16497,CUST-2960,2026-07-17 16:00:00,PROD-677,Industrial,West,Supplier A,3,2879.04,524.52,0.0,completed,8112.6
ORD-16498,CUST-7144,2026-07-17 13:00:00,PROD-371,Industrial,North,Supplier D,4,3741.33,1051.68,0.0,completed,13913.64
ORD-16499,CUST-2404,2026-07-17 12:00:00,PROD-739,Industrial,South,Supplier D,3,3166.37,544.32,0.0,completed,8954.79
ORD-16500,CUST-2916,2026-07-17 20:00:00,PROD-761,Electronics,East,Supplier A,4,3649.44,627.34,0.0,completed,13970.42
ORD-16501,CUST-1824,2026-07-17 11:00:00,PROD-184,HomeGoods,North,Supplier D,3,3786.98,407.39,0.0,completed,10953.55
ORD-16502,CUST-8978,2026-07-17 20:00:00,PROD-407,Industrial,South,Supplier C,4,4310.88,654.61,0.0,completed,16588.91
ORD-16503,CUST-7189,2026-07-17 16:00:00,PROD-164,HomeGoods,East,Supplier C,4,2477.49,194.77,0.0,completed,9715.19
ORD-16504,CUST-1426,2026-07-17 12:00:00,PROD-314,Electronics,West,Supplier A,3,2283.28,556.74,0.0,completed,6293.1
ORD-16505,CUST-4253,2026-07-17 16:00:00,PROD-692,Apparel,South,Supplier C,3,2438.79,406.05,0.0,completed,6910.32
ORD-16506,CUST-2465,2026-07-17 08:00:00,PROD-290,HomeGoods,West,Supplier B,3,2303.74,303.73,0.0,completed,6607.49
ORD-16507,CUST-3104,2026-07-17 17:00:00,PROD-202,Apparel,South,Supplier B,4,4196.92,1299.73,0.0,completed,15487.95
ORD-16508,CUST-3959,2026-07-17 13:00:00,PROD-164,Electronics,West,Supplier D,2,2784.79,482.89,0.0,completed,5086.69
ORD-16509,CUST-7057,2026-07-17 16:00:00,PROD-842,Apparel,South,Supplier C,4,3818.56,14.48,0.0,completed,15259.76
ORD-16510,CUST-6149,2026-07-17 12:00:00,PROD-287,Apparel,West,Supplier D,4,1569.92,198.58,0.0,completed,6081.1
ORD-16511,CUST-3431,2026-07-17 20:00:00,PROD-302,Apparel,South,Supplier D,4,2962.47,811.64,0.0,completed,11038.24
ORD-16512,CUST-4576,2026-07-17 18:00:00,PROD-382,Electronics,West,Supplier D,2,778.64,93.52,0.0,completed,1463.76
ORD-16513,CUST-9320,2026-07-17 11:00:00,PROD-652,Electronics,South,Supplier C,2,3606.95,37.76,0.0,completed,7176.14
ORD-16514,CUST-7129,2026-07-17 14:00:00,PROD-515,Apparel,North,Supplier A,3,811.51,14.04,0.0,completed,2420.49
ORD-16515,CUST-5786,2026-07-17 09:00:00,PROD-512,Industrial,North,Supplier B,4,1487.35,575.63,0.0,completed,5373.77
ORD-16516,CUST-3862,2026-07-18 08:00:00,PROD-495,Apparel,South,Supplier D,2,4057.25,545.83,0.0,completed,7568.67
ORD-16517,CUST-4792,2026-07-18 13:00:00,PROD-332,Industrial,South,Supplier D,3,984.07,272.57,0.0,completed,2679.64
ORD-16518,CUST-9568,2026-07-18 13:00:00,PROD-382,Industrial,East,Supplier C,1,1431.64,100.65,0.0,completed,1330.99
ORD-16519,CUST-4677,2026-07-18 09:00:00,PROD-732,Industrial,East,Supplier B,3,1776.86,486.45,0.0,completed,4844.13
ORD-16520,CUST-3414,2026-07-18 20:00:00,PROD-748,Electronics,South,Supplier D,2,1346.39,191.96,0.0,completed,2500.82
ORD-16521,CUST-3988,2026-07-18 16:00:00,PROD-207,Industrial,North,Supplier D,2,4251.76,780.44,0.0,completed,7723.08
ORD-16522,CUST-7181,2026-07-18 16:00:00,PROD-968,Electronics,East,Supplier C,3,2981.97,873.99,0.0,completed,8071.92
ORD-16523,CUST-9306,2026-07-18 15:00:00,PROD-978,Apparel,East,Supplier A,4,3050.92,448.78,0.0,completed,11754.9
ORD-16524,CUST-3222,2026-07-18 17:00:00,PROD-777,Electronics,South,Supplier B,1,2338.28,38.25,0.0,completed,2300.03
ORD-16525,CUST-5955,2026-07-18 19:00:00,PROD-142,Electronics,North,Supplier D,1,2964.67,272.39,0.0,completed,2692.28
ORD-16526,CUST-8932,2026-07-18 09:00:00,PROD-414,Apparel,West,Supplier B,4,4097.12,1153.8,0.0,completed,15234.68
ORD-16527,CUST-2008,2026-07-18 19:00:00,PROD-245,Electronics,West,Supplier B,1,3953.6,271.52,0.0,completed,3682.08
ORD-16528,CUST-3716,2026-07-18 10:00:00,PROD-979,Apparel,South,Supplier C,4,3723.22,290.74,0.0,completed,14602.14
ORD-16529,CUST-8895,2026-07-18 08:00:00,PROD-373,HomeGoods,North,Supplier A,4,4766.66,1393.13,0.0,completed,17673.51
ORD-16530,CUST-5442,2026-07-18 08:00:00,PROD-476,Apparel,North,Supplier D,4,1074.93,243.83,0.0,completed,4055.89
ORD-16531,CUST-9420,2026-07-18 16:00:00,PROD-202,Industrial,East,Supplier D,4,994.54,274.85,0.0,completed,3703.31
ORD-16532,CUST-3257,2026-07-18 09:00:00,PROD-854,Apparel,West,Supplier A,4,3937.16,1060.04,0.0,completed,14688.6
ORD-16533,CUST-7502,2026-07-18 20:00:00,PROD-324,Apparel,South,Supplier B,4,2265.75,783.31,0.0,completed,8279.69
ORD-16534,CUST-5207,2026-07-18 12:00:00,PROD-261,HomeGoods,East,Supplier C,2,2823.97,498.22,0.0,completed,5149.72
ORD-16535,CUST-3040,2026-07-18 08:00:00,PROD-116,HomeGoods,South,Supplier A,4,2898.76,1159.47,0.0,completed,10435.57
ORD-16536,CUST-5808,2026-07-18 13:00:00,PROD-526,Apparel,North,Supplier C,4,2470.1,114.26,0.0,completed,9766.14
ORD-16537,CUST-4469,2026-07-18 14:00:00,PROD-217,Apparel,South,Supplier B,2,2116.99,420.36,0.0,completed,3813.62
ORD-16538,CUST-5037,2026-07-18 08:00:00,PROD-510,HomeGoods,North,Supplier B,1,3289.82,239.62,0.0,completed,3050.2
ORD-16539,CUST-2957,2026-07-18 16:00:00,PROD-863,HomeGoods,West,Supplier D,4,3513.05,301.82,0.0,completed,13750.38
ORD-16540,CUST-1520,2026-07-18 20:00:00,PROD-372,HomeGoods,West,Supplier B,3,1656.72,18.11,0.0,completed,4952.05
ORD-16541,CUST-1777,2026-07-18 18:00:00,PROD-969,Electronics,North,Supplier B,4,4804.27,1310.29,0.0,completed,17906.79
ORD-16542,CUST-2125,2026-07-18 13:00:00,PROD-358,HomeGoods,East,Supplier B,4,3488.67,1332.5,0.0,completed,12622.18
ORD-16543,CUST-2749,2026-07-18 08:00:00,PROD-561,Apparel,North,Supplier A,2,4075.42,219.21,0.0,completed,7931.63
ORD-16544,CUST-7504,2026-07-18 13:00:00,PROD-473,Apparel,West,Supplier D,3,3050.24,469.43,0.0,completed,8681.29
ORD-16545,CUST-9120,2026-07-18 12:00:00,PROD-276,Industrial,East,Supplier B,4,4529.48,772.91,0.0,completed,17345.01
ORD-16546,CUST-3548,2026-07-18 11:00:00,PROD-867,HomeGoods,West,Supplier C,4,4389.61,1708.76,0.0,completed,15849.68
ORD-16547,CUST-7953,2026-07-18 20:00:00,PROD-107,Industrial,East,Supplier C,2,2357.37,404.08,0.0,completed,4310.66
ORD-16548,CUST-6494,2026-07-18 14:00:00,PROD-588,Electronics,North,Supplier D,4,1172.38,403.88,0.0,completed,4285.64
ORD-16549,CUST-4030,2026-07-18 09:00:00,PROD-764,HomeGoods,North,Supplier D,3,3900.8,986.44,0.0,completed,10715.96
ORD-16550,CUST-4362,2026-07-18 15:00:00,PROD-432,Industrial,South,Supplier B,3,2901.13,579.56,0.0,completed,8123.83
ORD-16551,CUST-8035,2026-07-18 18:00:00,PROD-501,Apparel,East,Supplier D,4,4325.16,1524.52,0.0,completed,15776.12
ORD-16552,CUST-8456,2026-07-18 11:00:00,PROD-762,Industrial,West,Supplier B,3,2904.22,679.53,0.0,completed,8033.13
ORD-16553,CUST-7191,2026-07-18 10:00:00,PROD-358,Electronics,East,Supplier C,2,1690.42,56.2,0.0,completed,3324.64
ORD-16554,CUST-7884,2026-07-18 15:00:00,PROD-639,Industrial,North,Supplier C,3,4783.61,549.79,0.0,completed,13801.04
ORD-16555,CUST-4297,2026-07-18 19:00:00,PROD-568,Electronics,North,Supplier B,4,967.48,142.12,0.0,completed,3727.8
ORD-16556,CUST-8215,2026-07-18 15:00:00,PROD-622,Apparel,South,Supplier A,1,3530.2,50.98,0.0,completed,3479.22
ORD-16557,CUST-5335,2026-07-18 11:00:00,PROD-393,Industrial,West,Supplier A,3,4795.04,464.14,0.0,completed,13920.98
ORD-16558,CUST-7588,2026-07-18 15:00:00,PROD-963,HomeGoods,West,Supplier C,1,4045.77,399.3,0.0,completed,3646.47
ORD-16559,CUST-3445,2026-07-18 11:00:00,PROD-462,Apparel,East,Supplier D,1,2137.81,0.39,0.0,completed,2137.42
ORD-16560,CUST-6365,2026-07-18 16:00:00,PROD-142,HomeGoods,West,Supplier A,4,617.69,47.8,0.0,completed,2422.96
ORD-16561,CUST-7622,2026-07-18 15:00:00,PROD-323,Apparel,West,Supplier A,3,2254.8,419.08,0.0,completed,6345.32
ORD-16562,CUST-4432,2026-07-18 18:00:00,PROD-585,Electronics,North,Supplier D,3,3609.04,542.19,0.0,completed,10284.93
ORD-16563,CUST-5905,2026-07-18 12:00:00,PROD-572,Electronics,South,Supplier B,2,1756.46,53.4,0.0,completed,3459.52
ORD-16564,CUST-6528,2026-07-18 09:00:00,PROD-737,HomeGoods,West,Supplier C,4,3277.0,952.41,0.0,completed,12155.59
ORD-16565,CUST-1506,2026-07-18 18:00:00,PROD-205,Electronics,West,Supplier B,1,2942.26,186.61,0.0,completed,2755.65
ORD-16566,CUST-4838,2026-07-18 18:00:00,PROD-108,Industrial,South,Supplier C,1,3832.27,55.29,0.0,completed,3776.98
ORD-16567,CUST-3867,2026-07-18 12:00:00,PROD-404,HomeGoods,East,Supplier D,1,3249.73,137.79,0.0,completed,3111.94
ORD-16568,CUST-1820,2026-07-18 11:00:00,PROD-723,Electronics,North,Supplier D,1,3284.6,282.87,0.0,completed,3001.73
ORD-16569,CUST-1864,2026-07-18 08:00:00,PROD-150,Apparel,East,Supplier B,4,1763.27,350.5,0.0,completed,6702.58
ORD-16570,CUST-7270,2026-07-18 14:00:00,PROD-993,Electronics,North,Supplier C,1,1452.9,75.44,0.0,completed,1377.46
ORD-16571,CUST-2271,2026-07-18 17:00:00,PROD-109,HomeGoods,South,Supplier B,2,3768.73,744.64,0.0,completed,6792.82
ORD-16572,CUST-6487,2026-07-18 10:00:00,PROD-760,Apparel,South,Supplier C,2,1041.33,90.69,0.0,completed,1991.97
ORD-16573,CUST-7831,2026-07-18 13:00:00,PROD-972,HomeGoods,West,Supplier C,4,4192.56,342.99,0.0,completed,16427.25
ORD-16574,CUST-6450,2026-07-18 14:00:00,PROD-522,Apparel,West,Supplier D,1,1678.01,81.33,0.0,completed,1596.68
ORD-16575,CUST-7672,2026-07-18 17:00:00,PROD-445,HomeGoods,South,Supplier C,3,3365.27,269.16,0.0,completed,9826.65
ORD-16576,CUST-5866,2026-07-18 16:00:00,PROD-925,HomeGoods,West,Supplier B,3,2661.47,424.22,0.0,completed,7560.19
ORD-16577,CUST-6176,2026-07-18 15:00:00,PROD-768,Apparel,South,Supplier D,1,3938.22,345.97,0.0,completed,3592.25
ORD-16578,CUST-8561,2026-07-18 08:00:00,PROD-889,HomeGoods,West,Supplier A,1,4197.41,218.09,0.0,completed,3979.32
ORD-16579,CUST-1379,2026-07-18 09:00:00,PROD-454,Apparel,West,Supplier D,4,2680.68,40.56,0.0,completed,10682.16
ORD-16580,CUST-4525,2026-07-18 14:00:00,PROD-376,Industrial,North,Supplier D,1,2002.71,59.66,0.0,completed,1943.05
ORD-16581,CUST-9146,2026-07-18 10:00:00,PROD-813,Electronics,West,Supplier D,2,4618.9,503.56,0.0,completed,8734.24
ORD-16582,CUST-9767,2026-07-18 08:00:00,PROD-395,Apparel,South,Supplier D,4,1891.89,472.27,0.0,completed,7095.29
ORD-16583,CUST-2177,2026-07-18 16:00:00,PROD-539,HomeGoods,North,Supplier B,3,2976.9,536.33,0.0,completed,8394.37
ORD-16584,CUST-6894,2026-07-18 16:00:00,PROD-368,Industrial,North,Supplier A,4,2077.73,391.22,0.0,completed,7919.7
ORD-16585,CUST-1356,2026-07-18 10:00:00,PROD-534,Electronics,North,Supplier C,1,1982.87,166.33,0.0,completed,1816.54
ORD-16586,CUST-8843,2026-07-18 15:00:00,PROD-672,HomeGoods,North,Supplier D,4,521.56,156.29,0.0,completed,1929.95
ORD-16587,CUST-5011,2026-07-18 08:00:00,PROD-306,HomeGoods,North,Supplier D,3,4837.9,145.91,0.0,completed,14367.79
ORD-16588,CUST-4350,2026-07-18 18:00:00,PROD-357,Apparel,West,Supplier A,3,2127.4,619.92,0.0,completed,5762.28
ORD-16589,CUST-3612,2026-07-18 12:00:00,PROD-468,HomeGoods,West,Supplier A,2,1818.64,85.03,0.0,completed,3552.25
ORD-16590,CUST-5291,2026-07-18 10:00:00,PROD-631,Industrial,North,Supplier B,1,4695.25,251.92,0.0,completed,4443.33
ORD-16591,CUST-2679,2026-07-18 20:00:00,PROD-750,Electronics,South,Supplier B,3,4898.61,396.09,0.0,completed,14299.74
ORD-16592,CUST-8966,2026-07-18 17:00:00,PROD-109,Industrial,North,Supplier C,3,2695.92,47.95,0.0,completed,8039.81
ORD-16593,CUST-6190,2026-07-18 09:00:00,PROD-212,Apparel,East,Supplier A,2,2918.17,106.52,0.0,completed,5729.82
ORD-16594,CUST-4058,2026-07-18 13:00:00,PROD-919,Industrial,South,Supplier A,4,1836.34,159.83,0.0,completed,7185.53
ORD-16595,CUST-6643,2026-07-18 11:00:00,PROD-452,HomeGoods,East,Supplier A,4,2062.23,236.21,0.0,completed,8012.71
ORD-16596,CUST-6232,2026-07-18 12:00:00,PROD-611,Industrial,East,Supplier D,2,2238.76,135.82,0.0,completed,4341.7
ORD-16597,CUST-2351,2026-07-18 18:00:00,PROD-830,Industrial,North,Supplier C,3,4452.38,332.94,0.0,completed,13024.2
ORD-16598,CUST-1858,2026-07-18 11:00:00,PROD-692,HomeGoods,East,Supplier D,3,1456.27,429.44,0.0,completed,3939.37
ORD-16599,CUST-3093,2026-07-18 15:00:00,PROD-441,Industrial,West,Supplier B,3,2488.56,33.77,0.0,completed,7431.91
ORD-16600,CUST-8185,2026-07-18 18:00:00,PROD-945,Electronics,South,Supplier C,3,2728.32,25.31,0.0,completed,8159.65
ORD-16601,CUST-6457,2026-07-18 15:00:00,PROD-427,Apparel,South,Supplier A,1,2672.64,159.21,0.0,completed,2513.43
ORD-16602,CUST-8325,2026-07-18 09:00:00,PROD-861,HomeGoods,South,Supplier C,4,3256.1,203.73,0.0,completed,12820.67
ORD-16603,CUST-8997,2026-07-18 19:00:00,PROD-984,HomeGoods,South,Supplier C,3,699.04,205.38,0.0,completed,1891.74
ORD-16604,CUST-6470,2026-07-18 11:00:00,PROD-104,Electronics,North,Supplier C,4,2502.0,699.36,0.0,completed,9308.64
ORD-16605,CUST-3875,2026-07-18 20:00:00,PROD-390,Apparel,East,Supplier B,3,1703.59,45.24,0.0,completed,5065.53
ORD-16606,CUST-8571,2026-07-18 20:00:00,PROD-872,Apparel,North,Supplier D,3,847.72,249.62,0.0,completed,2293.54
ORD-16607,CUST-6594,2026-07-18 17:00:00,PROD-587,Electronics,North,Supplier D,4,2986.43,241.06,0.0,completed,11704.66
ORD-16608,CUST-8381,2026-07-18 18:00:00,PROD-563,HomeGoods,West,Supplier B,4,1147.96,374.7,0.0,completed,4217.14
ORD-16609,CUST-2485,2026-07-18 15:00:00,PROD-879,Apparel,East,Supplier D,1,3355.5,120.89,0.0,completed,3234.61
ORD-16610,CUST-4800,2026-07-18 11:00:00,PROD-617,Industrial,North,Supplier A,1,3262.02,194.84,0.0,completed,3067.18
ORD-16611,CUST-6123,2026-07-18 19:00:00,PROD-240,Apparel,West,Supplier C,4,4578.27,27.21,0.0,completed,18285.87
ORD-16612,CUST-5343,2026-07-18 14:00:00,PROD-734,Industrial,South,Supplier C,1,3807.18,250.52,0.0,completed,3556.66
ORD-16613,CUST-9292,2026-07-18 18:00:00,PROD-462,Electronics,West,Supplier D,1,899.74,62.11,0.0,completed,837.63
ORD-16614,CUST-9353,2026-07-18 09:00:00,PROD-173,HomeGoods,East,Supplier B,2,2678.23,316.97,0.0,completed,5039.49
ORD-16615,CUST-4889,2026-07-18 19:00:00,PROD-902,Electronics,East,Supplier B,4,807.74,235.65,0.0,completed,2995.31
ORD-16616,CUST-5554,2026-07-18 18:00:00,PROD-799,Industrial,North,Supplier C,2,4581.71,873.25,0.0,completed,8290.17
ORD-16617,CUST-2088,2026-07-18 14:00:00,PROD-714,Industrial,North,Supplier B,3,2572.04,323.17,0.0,completed,7392.95
ORD-16618,CUST-4591,2026-07-18 15:00:00,PROD-609,Electronics,West,Supplier B,4,4344.74,1702.69,0.0,completed,15676.27
ORD-16619,CUST-9802,2026-07-18 09:00:00,PROD-477,Electronics,North,Supplier C,3,2809.67,473.25,0.0,completed,7955.76
ORD-16620,CUST-2687,2026-07-18 18:00:00,PROD-269,Apparel,West,Supplier B,3,1258.56,103.42,0.0,completed,3672.26
ORD-16621,CUST-4502,2026-07-18 13:00:00,PROD-616,Electronics,East,Supplier C,1,1501.04,51.68,0.0,completed,1449.36
ORD-16622,CUST-8345,2026-07-18 13:00:00,PROD-157,Apparel,East,Supplier C,4,4291.95,1624.05,0.0,completed,15543.75
ORD-16623,CUST-5028,2026-07-18 14:00:00,PROD-306,Apparel,West,Supplier B,1,2358.1,129.3,0.0,completed,2228.8
ORD-16624,CUST-2606,2026-07-18 19:00:00,PROD-873,Industrial,East,Supplier D,4,1796.23,121.33,0.0,completed,7063.59
ORD-16625,CUST-7213,2026-07-18 08:00:00,PROD-151,HomeGoods,North,Supplier C,3,3254.95,781.62,0.0,completed,8983.23
ORD-16626,CUST-7767,2026-07-18 18:00:00,PROD-484,Industrial,West,Supplier B,4,2519.06,410.05,0.0,completed,9666.19
ORD-16627,CUST-2257,2026-07-18 18:00:00,PROD-656,Electronics,West,Supplier A,4,4378.85,1107.69,0.0,completed,16407.71
ORD-16628,CUST-6263,2026-07-18 09:00:00,PROD-380,Electronics,East,Supplier B,2,4623.41,258.41,0.0,completed,8988.41
ORD-16629,CUST-7472,2026-07-18 16:00:00,PROD-335,Electronics,West,Supplier D,4,2446.74,4.82,0.0,completed,9782.14
ORD-16630,CUST-5520,2026-07-18 14:00:00,PROD-988,Industrial,North,Supplier A,3,779.05,85.44,0.0,completed,2251.71
ORD-16631,CUST-6387,2026-07-18 19:00:00,PROD-169,HomeGoods,South,Supplier B,4,3629.17,575.11,0.0,completed,13941.57
ORD-16632,CUST-1243,2026-07-18 18:00:00,PROD-314,Electronics,North,Supplier D,1,2060.34,95.21,0.0,completed,1965.13
ORD-16633,CUST-9609,2026-07-18 18:00:00,PROD-917,HomeGoods,North,Supplier A,4,3166.55,988.83,0.0,completed,11677.37
ORD-16634,CUST-6433,2026-07-18 13:00:00,PROD-188,Apparel,West,Supplier B,3,4858.49,1240.73,0.0,completed,13334.74
ORD-16635,CUST-2551,2026-07-18 14:00:00,PROD-855,HomeGoods,East,Supplier D,1,4755.71,313.95,0.0,completed,4441.76
ORD-16636,CUST-7492,2026-07-18 20:00:00,PROD-336,Electronics,West,Supplier D,2,1682.46,203.53,0.0,completed,3161.39
ORD-16637,CUST-7130,2026-07-18 16:00:00,PROD-165,HomeGoods,North,Supplier B,3,4307.55,370.66,0.0,completed,12551.99
ORD-16638,CUST-6831,2026-07-18 17:00:00,PROD-909,Apparel,South,Supplier A,4,1302.77,198.16,0.0,completed,5012.92
ORD-16639,CUST-1852,2026-07-19 16:00:00,PROD-984,HomeGoods,North,Supplier D,4,2526.38,164.09,0.0,completed,9941.43
ORD-16640,CUST-7699,2026-07-19 16:00:00,PROD-532,Industrial,West,Supplier A,4,530.17,26.55,0.0,completed,2094.13
ORD-16641,CUST-5201,2026-07-19 08:00:00,PROD-543,Electronics,South,Supplier D,4,4267.64,1501.8,0.0,completed,15568.76
ORD-16642,CUST-7200,2026-07-19 20:00:00,PROD-192,Apparel,East,Supplier A,4,1456.19,299.45,0.0,completed,5525.31
ORD-16643,CUST-5837,2026-07-19 13:00:00,PROD-556,Electronics,North,Supplier B,2,3886.53,571.53,0.0,completed,7201.53
ORD-16644,CUST-1586,2026-07-19 19:00:00,PROD-362,Apparel,East,Supplier B,1,1849.58,117.32,0.0,completed,1732.26
ORD-16645,CUST-9578,2026-07-19 12:00:00,PROD-300,Industrial,South,Supplier C,3,4342.08,524.1,0.0,completed,12502.14
ORD-16646,CUST-4055,2026-07-19 10:00:00,PROD-647,Electronics,South,Supplier B,4,1990.02,755.03,0.0,completed,7205.05
ORD-16647,CUST-4047,2026-07-19 08:00:00,PROD-173,Industrial,East,Supplier D,1,817.01,68.28,0.0,completed,748.73
ORD-16648,CUST-3708,2026-07-19 08:00:00,PROD-855,Industrial,North,Supplier B,2,4770.49,662.46,0.0,completed,8878.52
ORD-16649,CUST-4400,2026-07-19 10:00:00,PROD-652,Industrial,East,Supplier C,4,3246.18,1284.52,0.0,completed,11700.2
ORD-16650,CUST-7264,2026-07-19 17:00:00,PROD-159,Industrial,South,Supplier D,4,2934.97,1150.38,0.0,completed,10589.5
ORD-16651,CUST-9614,2026-07-19 19:00:00,PROD-760,Electronics,South,Supplier C,1,585.43,45.11,0.0,completed,540.32
ORD-16652,CUST-4393,2026-07-19 16:00:00,PROD-691,HomeGoods,South,Supplier A,1,1287.64,114.24,0.0,completed,1173.4
ORD-16653,CUST-6365,2026-07-19 11:00:00,PROD-559,Apparel,South,Supplier B,4,2394.59,682.78,0.0,completed,8895.58
ORD-16654,CUST-6190,2026-07-19 14:00:00,PROD-237,Apparel,East,Supplier D,4,1377.4,77.28,0.0,completed,5432.32
ORD-16655,CUST-3742,2026-07-19 19:00:00,PROD-861,Electronics,West,Supplier C,4,3018.01,1053.21,0.0,completed,11018.83
ORD-16656,CUST-4928,2026-07-19 20:00:00,PROD-724,HomeGoods,West,Supplier D,3,2203.74,592.68,0.0,completed,6018.54
ORD-16657,CUST-3451,2026-07-19 18:00:00,PROD-340,Electronics,West,Supplier B,1,3054.37,47.47,0.0,completed,3006.9
ORD-16658,CUST-5671,2026-07-19 15:00:00,PROD-743,Electronics,East,Supplier B,4,1858.04,358.99,0.0,completed,7073.17
ORD-16659,CUST-7731,2026-07-19 08:00:00,PROD-406,HomeGoods,South,Supplier A,3,3598.2,255.88,0.0,completed,10538.72
ORD-16660,CUST-3458,2026-07-19 12:00:00,PROD-674,Industrial,South,Supplier C,1,1215.18,27.68,0.0,completed,1187.5
ORD-16661,CUST-5042,2026-07-19 14:00:00,PROD-754,HomeGoods,North,Supplier C,2,4053.48,676.69,0.0,completed,7430.27
ORD-16662,CUST-6612,2026-07-19 18:00:00,PROD-872,HomeGoods,West,Supplier B,3,1831.11,250.92,0.0,completed,5242.41
ORD-16663,CUST-7538,2026-07-19 20:00:00,PROD-395,Apparel,North,Supplier C,1,726.85,7.79,0.0,completed,719.06
ORD-16664,CUST-5442,2026-07-19 16:00:00,PROD-633,Apparel,North,Supplier D,1,4783.62,235.42,0.0,completed,4548.2
ORD-16665,CUST-6749,2026-07-19 08:00:00,PROD-586,HomeGoods,North,Supplier D,4,3005.39,1131.49,0.0,completed,10890.07
ORD-16666,CUST-9353,2026-07-19 11:00:00,PROD-970,Industrial,East,Supplier C,2,1784.34,246.15,0.0,completed,3322.53
ORD-16667,CUST-1342,2026-07-19 13:00:00,PROD-618,Industrial,North,Supplier B,3,4319.56,989.78,0.0,completed,11968.9
ORD-16668,CUST-6629,2026-07-19 10:00:00,PROD-211,Apparel,East,Supplier B,1,1818.98,122.67,0.0,completed,1696.31
ORD-16669,CUST-2784,2026-07-19 10:00:00,PROD-969,Industrial,East,Supplier B,4,1676.72,289.07,0.0,completed,6417.81
ORD-16670,CUST-6440,2026-07-19 12:00:00,PROD-799,HomeGoods,South,Supplier B,2,2890.88,575.37,0.0,completed,5206.39
ORD-16671,CUST-8629,2026-07-19 10:00:00,PROD-861,Electronics,South,Supplier B,1,3445.19,130.81,0.0,completed,3314.38
ORD-16672,CUST-8218,2026-07-19 11:00:00,PROD-154,Electronics,South,Supplier C,3,3781.15,169.75,0.0,completed,11173.7
ORD-16673,CUST-2789,2026-07-19 08:00:00,PROD-693,Apparel,South,Supplier C,2,3074.29,294.9,0.0,completed,5853.68
ORD-16674,CUST-2472,2026-07-19 09:00:00,PROD-225,HomeGoods,West,Supplier C,1,4054.27,241.59,0.0,completed,3812.68
ORD-16675,CUST-8368,2026-07-19 09:00:00,PROD-562,Apparel,South,Supplier D,1,1018.29,78.82,0.0,completed,939.47
ORD-16676,CUST-7936,2026-07-19 09:00:00,PROD-606,Electronics,East,Supplier B,1,3056.26,71.72,0.0,completed,2984.54
ORD-16677,CUST-1912,2026-07-19 10:00:00,PROD-208,Industrial,West,Supplier B,3,1511.24,203.66,0.0,completed,4330.06
ORD-16678,CUST-3379,2026-07-19 19:00:00,PROD-582,Electronics,East,Supplier D,4,2804.17,37.33,0.0,completed,11179.35
ORD-16679,CUST-9589,2026-07-19 15:00:00,PROD-795,HomeGoods,North,Supplier B,1,643.18,1.9,0.0,completed,641.28
ORD-16680,CUST-6841,2026-07-19 16:00:00,PROD-709,Electronics,West,Supplier A,1,1175.68,18.92,0.0,completed,1156.76
